device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,3008581632,252721139712,1.2,mnt_point,1:1667129048.4352968
/dev/sdc,ext4,/,269490393088,3060051968,252669669376,1.2,mnt_point,2:1667129068.8547285
/dev/sdc,ext4,/,269490393088,3058860032,252670861312,1.2,mnt_point,3:1667129089.1349604
