total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,798720,2146684928,0.0,430080,462848,20.21338987350464,1:1667128381.170656
2147483648,798720,2146684928,0.0,430080,462848,20.217262744903564,2:1667128401.3890693
2147483648,798720,2146684928,0.0,430080,462848,20.18597650527954,3:1667128421.5833602
