device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,2625982464,253103738880,1.0,mnt_point,1:1667128381.1916258
/dev/sdc,ext4,/,269490393088,2625982464,253103738880,1.0,mnt_point,2:1667128401.4122262
/dev/sdc,ext4,/,269490393088,2625982464,253103738880,1.0,mnt_point,3:1667128421.607714
