total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,2.593938112258911,1:1667388481.4815238
2147483648,1585152,2145898496,0.1,430080,507904,2.326301097869873,2:1667388482.6803315
2147483648,1585152,2145898496,0.1,430080,507904,2.326301097869873,3:1667388483.8299804
2147483648,1585152,2145898496,0.1,430080,507904,2.3457438945770264,4:1667388485.024032
2147483648,1585152,2145898496,0.1,430080,507904,2.3457438945770264,5:1667388486.1586673
