total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7415439360,10.1,833753088,7415439360,1085886464,696987648,577884160,1168125952,737280,1:1667388481.478592
8249192448,7413481472,10.1,835710976,7413481472,1085886464,697651200,577888256,1168121856,737280,2:1667388482.6716197
8249192448,7413481472,10.1,835710976,7413481472,1085886464,697651200,577888256,1168121856,737280,3:1667388483.8257701
8249192448,7414136832,10.1,835055616,7414136832,1085894656,697262080,577888256,1168130048,737280,4:1667388485.017123
8249192448,7414136832,10.1,835055616,7414136832,1085894656,697262080,577888256,1168130048,737280,5:1667388486.1554348
