key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,1,0.4,0.4,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,2,0.8,0.4,0.4,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,4,0.2,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,5,5.5,4.3,1.2,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,6,9.2,6.3,2.9,90.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388481.4743934
cpu_number,0,1.2,0.0,0.0,98.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,2,1.0,0.4,0.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,4,0.2,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,5,5.3,3.7,1.6,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,6,2.5,2.5,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,7,3.5,2.9,0.6,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388482.6636324
cpu_number,0,1.2,0.0,0.0,98.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,2,1.0,0.4,0.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,4,0.2,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,5,5.3,3.7,1.6,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,6,2.5,2.5,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,7,3.5,2.9,0.6,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388483.8209887
cpu_number,0,1.2,0.0,0.0,98.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,2,1.0,0.4,0.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,4,0.2,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,5,5.3,3.7,1.6,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,6,2.5,2.5,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,7,3.5,2.9,0.6,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388485.0106068
cpu_number,0,1.2,0.0,0.0,98.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,5:1667388486.1517794
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388486.1517794
cpu_number,2,1.0,0.4,0.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388486.1517794
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388486.1517794
cpu_number,4,0.2,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388486.1517794
cpu_number,5,5.3,3.7,1.6,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388486.1517794
cpu_number,6,2.5,2.5,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388486.1517794
cpu_number,7,3.5,2.9,0.6,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388486.1517794
