time_since_update,disk_name,read_count,write_count,read_bytes,write_bytes,key,iteration&time
2.5933070182800293,loop0,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,loop1,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,loop2,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,loop3,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,loop4,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,loop5,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,loop6,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,loop7,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,sda,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,sdb,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,sdc,0,0,0,0,disk_name,1:1667388481.4948242
2.5933070182800293,sdd,0,0,0,0,disk_name,1:1667388481.4948242
2.3261682987213135,loop0,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop1,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop2,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop3,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop4,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop5,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop6,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop7,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,sda,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,sdb,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,sdc,0,2,0,12288,disk_name,2:1667388482.7083485
2.3261682987213135,sdd,0,0,0,0,disk_name,2:1667388482.7083485
2.3261682987213135,loop0,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,loop1,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,loop2,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,loop3,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,loop4,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,loop5,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,loop6,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,loop7,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,sda,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,sdb,0,0,0,0,disk_name,3:1667388483.8524003
2.3261682987213135,sdc,0,2,0,12288,disk_name,3:1667388483.8524003
2.3261682987213135,sdd,0,0,0,0,disk_name,3:1667388483.8524003
2.3458786010742188,loop0,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop1,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop2,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop3,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop4,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop5,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop6,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop7,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,sda,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,sdb,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,sdc,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,sdd,0,0,0,0,disk_name,4:1667388485.0501254
2.3458786010742188,loop0,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,loop1,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,loop2,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,loop3,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,loop4,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,loop5,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,loop6,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,loop7,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,sda,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,sdb,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,sdc,0,0,0,0,disk_name,5:1667388486.1778653
2.3458786010742188,sdd,0,0,0,0,disk_name,5:1667388486.1778653
