label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130509.8197188
Battery,100,%,Charging,battery,label,2:1667130530.169442
Battery,100,%,Charging,battery,label,3:1667130550.452454
