key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,15.0,1.4,6.4,85.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,1:1667130509.747812
cpu_number,1,6.3,1.3,3.5,93.7,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1:1667130509.747812
cpu_number,2,13.1,3.4,9.4,86.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1:1667130509.747812
cpu_number,3,6.0,2.7,3.3,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130509.747812
cpu_number,4,9.8,1.9,7.6,90.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,1:1667130509.747812
cpu_number,5,3.8,1.9,1.8,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130509.747812
cpu_number,6,8.7,1.6,7.0,91.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1:1667130509.747812
cpu_number,7,8.0,2.2,5.8,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130509.747812
cpu_number,0,22.2,7.5,5.2,77.8,0.0,1.5,0.0,8.0,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,1,24.7,9.5,5.5,75.3,0.0,7.3,0.0,2.4,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,2,14.0,7.3,3.9,86.0,0.0,1.7,0.0,1.1,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,3,6.9,3.8,2.5,93.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,4,13.7,9.3,3.2,86.3,0.0,1.0,0.0,0.2,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,5,7.9,4.1,3.5,92.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,6,12.9,7.5,3.7,87.1,0.0,1.6,0.0,0.1,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,7,9.4,4.7,2.1,90.6,0.0,2.5,0.0,0.1,0.0,0.0,0.0,2:1667130530.0926418
cpu_number,0,6.6,0.7,1.1,93.4,0.0,2.9,0.0,1.9,0.0,0.0,0.0,3:1667130550.3659556
cpu_number,1,2.3,0.2,0.6,97.7,0.0,0.6,0.0,0.8,0.0,0.0,0.0,3:1667130550.3659556
cpu_number,2,77.7,71.8,3.0,22.3,0.0,2.9,0.0,0.0,0.0,0.0,0.0,3:1667130550.3659556
cpu_number,3,1.3,1.0,0.3,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130550.3659556
cpu_number,4,4.1,2.2,1.7,95.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3:1667130550.3659556
cpu_number,5,0.4,0.3,0.1,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130550.3659556
cpu_number,6,5.6,4.4,1.1,94.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3:1667130550.3659556
cpu_number,7,0.3,0.2,0.1,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130550.3659556
