label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667125474.3636773
Battery,100,%,Charging,battery,label,2:1667125494.5462592
Battery,100,%,Charging,battery,label,3:1667125514.701948
