total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7281270784,11.7,967921664,7281270784,652804096,2282057728,213127168,2530435072,1146880,1:1667129473.8843992
8249192448,7278141440,11.8,971051008,7278141440,652918784,2454237184,213225472,2707058688,1146880,2:1667129494.1187348
8249192448,7277834240,11.8,971358208,7277834240,653017088,2634809344,213311488,2892775424,1146880,3:1667129514.2934248
