total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.7,1.1,0.0,0.5,98.3,0.0,0.0,0.1,0.0,0.0,0.0,20.18666911125183,8,15873,7175,22815,0,1:1667129473.8735259
1.9,1.3,0.0,0.4,98.1,0.0,0.0,0.1,0.0,0.0,0.0,20.244544744491577,8,16918,5814,20329,0,2:1667129494.1114826
1.5,1.0,0.0,0.4,98.5,0.0,0.0,0.0,0.0,0.0,0.0,20.167468309402466,8,16017,7057,19984,0,3:1667129514.2854464
