total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.6,0.2,0.0,1.3,98.4,0.0,0.0,0.1,0.0,0.0,0.0,20.248582363128662,8,104934,96382,10545,0,1:1667129900.6027768
1.8,0.3,0.0,1.4,98.2,0.0,0.0,0.1,0.0,0.0,0.0,20.253512859344482,8,117825,99038,11302,0,2:1667129920.8541973
5.1,2.9,0.0,1.9,94.9,0.0,0.0,0.4,0.0,0.0,0.0,20.26655149459839,8,126451,102720,16817,0,3:1667129941.1802614
