label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667129900.6667302
Battery,100,%,Charging,battery,label,2:1667129920.9208772
Battery,100,%,Charging,battery,label,3:1667129941.3072283
