total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
0.1,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,20.18645429611206,8,2358,581,2001,0,1:1667127713.1790519
0.2,0.1,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,20.222330570220947,8,2920,837,2369,0,2:1667127733.4028986
0.1,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,20.17995595932007,8,2384,551,1913,0,3:1667127753.5909255
