label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667127713.2257848
Battery,100,%,Charging,battery,label,2:1667127733.4459646
Battery,100,%,Charging,battery,label,3:1667127753.6328974
