total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7381467136,10.5,867725312,7381467136,98856960,517283840,38215680,252760064,1105920,1:1667128562.9497776
8249192448,7380213760,10.5,868978688,7380213760,98873344,517836800,38248448,252739584,1105920,2:1667128583.1968198
8249192448,7379927040,10.5,869265408,7379927040,98922496,518180864,38281216,252747776,1105920,3:1667128603.4556925
