label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128987.671482
Battery,100,%,Charging,battery,label,2:1667129007.9595106
Battery,100,%,Charging,battery,label,3:1667129028.229118
