device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,2967404544,252762316800,1.2,mnt_point,1:1667128987.666936
/dev/sdc,ext4,/,269490393088,2974953472,252754767872,1.2,mnt_point,2:1667129007.9508538
/dev/sdc,ext4,/,269490393088,3067576320,252662145024,1.2,mnt_point,3:1667129028.2210398
