total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,798720,2146684928,0.0,430080,462848,20.188125133514404,1:1667128987.6407716
2147483648,798720,2146684928,0.0,430080,462848,20.247909545898438,2:1667129007.8949265
2147483648,798720,2146684928,0.0,430080,462848,20.274988651275635,3:1667129028.1782727
