total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7337910272,11.0,911282176,7337910272,348954624,812744704,48263168,778637312,1118208,1:1667128987.6353261
8249192448,7324598272,11.2,924594176,7324598272,368893952,958013440,71045120,944807936,1118208,2:1667129007.8852665
8249192448,7304998912,11.4,944193536,7304998912,390676480,1365618688,86675456,1368858624,1122304,3:1667129028.1708257
