total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7381508096,10.5,867684352,7381508096,99241984,514625536,38617088,252788736,1105920,1:1667128805.4807072
8249192448,7381442560,10.5,867749888,7381442560,99274752,514674688,38649856,252755968,1105920,2:1667128825.7270432
8249192448,7383261184,10.5,865931264,7383261184,99323904,513183744,38682624,252751872,1105920,3:1667128845.9081676
